"Position","Title","Details","talk_id","talk_url","talk_desc","speakers","talk_times"
"23","OpenTelemetry and Continuous Feedback - Things you need to know about your Java code at runtime","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=35710","35710","https://devoxx.be/talk/?id=35710","What do you know about the code changes that were just introduced into the codebase? When will you start noticing if something goes wrong? If there are so many accessible observability sources that can tell us what the code is doing, why are we using so little of that in our day-to-day coding? Continuous Feedback is a new dev practice that aims to make practical usage of code runtime data to shorten the feedback loop during development. It enables developers to get early data about their code changes and detect issues and regressions as-they-code. At the same time, collecting data from multiple environments, allows developers to instantly understand how their code is performing in the real world. In this session, we'll look past the novelty of using OSS observability tools and technologies, to discuss how we can actually make them useful for developers. We'll take a look at the benefits of enabling OpenTelemetry collection for dev and test data and examine OSS tools to help analyze the application runtime. We'll go over code examples of common anti-patterns, code smells, hidden errors, and other types of problems that observability can reveal prior to merging a PR.Ultimately, the goal should not be simply observing the application or creating nice-looking dashboards. Rather, success is in leveraging observability data in order to achieve a more effective dev process and write better code.","Roni Dover","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"24","Playing with domain models in code","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=42865","42865","https://devoxx.be/talk/?id=42865","Two brains, one domain, one laptop, and a guarantee for fun and learning. You’ll go back to basics, because unlike learning the latest framework or tech, getting better at modeling in code is a skill that will stay with you wherever you go. You'll be talking about the domain, designing the model and explore coding the model in Java, Kotlin or any other language you prefer.This is a hands-on coding workshop where you will work in pairs together with other participants. Your base will be the output of an EventStorming session and some context about the domain that you'll be modeling. Together, you'll play around, modeling parts of the domain in code, using tests to guide your design.Java, Kotlin and Python starter projects will be provided to get you up and running quickly. Multiple starters are available, some that apply EventSourcing, and some with a more traditional approach.All you have to bring is a laptop with a recent version of IntelliJ installed (only one laptop per pair is needed). Throughout the workshop, pairs will share their approach so we can all learn from each other.What you will learn:- Why you need to start by understanding the problem before you start coding.- How to 'sketch' in code and tease out a model bit by bit.- Not to be afraid to throw away the model and sketch again.","Niels Marsman#Nico Krijnen#Jettro Coenradie","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"25","Property-based testing - let your testing library work for you","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=47028","47028","https://devoxx.be/talk/?id=47028","Don't ask what you can do for your testing library, ask what it can do for you! So what can it do? It turns out that much more than displaying a nice green and red report. What if we make the library generate the test data? And while we're at it, maybe it could also think of the edge cases for which our code is wrong? Oh, and when it finds them, it should simplify them a bit before returning to us, so that we can quickly identify the root cause of the problem. And repeat that a thousand times, just to be sure. Sounds good? That's exactly what property-based testing has to offer. I'll show how to get started with this kind of testing, using jqwik (https://jqwik.net/) as an example. But isn't it all too good to be true, surely there's some fine print? Of course there is. I'll cover that as well.","Magda Stożek ","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"26","REST next level : Crafting domain-driven web APIs","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=2905","2905","https://devoxx.be/talk/?id=2905","You have just coded your business logic by applying the principles of Domain-Driven Design! But when comes the time to write your API, you are facing a serious issue! All the intention and the expression of your domain go up in smoke to fit the blankness methods GET, POST, etc.Denatured by the REST layer, the business workflow is then deported on the consumer side to compensate for the limited vocabulary of this well-known CRUD protocol...During this talk, we will see how to bring the business intent back inside the REST API by finally being able to expose our domain services and aggregates' methods. The business workflow will also be encapsulated in the REST API in order to have the power to guide our consumers through the workflow of our domain.","Julien Topçu","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"27","Speed up writing tests with Wiremock Spring Boot","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=50760","50760","https://devoxx.be/talk/?id=50760","Calling APIs is business as usual. Building API clients is always good fun, testing them is somewhat trickier.Wiremock is one of the most frequently used tools to mock APIs. Setting it up for testing purposes in your Spring Boot application is a bit daunting. Or should I say: WAS daunting. Enter WireMock Spring Boot, making your life easier.I’ll kick off with building a simple API client and adding WireMock Spring Boot in the mix. Although simple, there are some gotchas as usual.As a wrap-up, we’ll go for some practical tips on how to test a third-party client. Expect some tips on how to figure out what calls are done and how to turn this in some nice tests.","Pieter-Jan Drouillon","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"28","Speed-Up your API delivery with Microcks","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=32654","32654","https://devoxx.be/talk/?id=32654","API development is all the rage these days! Customer & partner integration, frontend to backend communication, microservices orchestration: These use-cases require APIs. But this comes with challenges: How to get a fast feedback loop on design? How to allow different teams to work in autonomy without having to wait for each other’s API implementation? How to cope with backward compatibility tests when you’re shipping version 18.3 of your API?That’s exactly the challenges Microcks is tackling! Microcks allows developers to leverage their OpenAPI, AsyncAPI & Postman assets to quickly mock and simulate APIs before you write ‘em! And it’s even better now, being powered by AI!In this session we will briefly introduce Microcks and how it works. Then, we’ll dive hands-on into mocking a REST OpenAPI and executing conformance testing. We’ll explain how it can help your teams to better work together. Finally we’ll give you an appetizer on how Microcks is also supporting asynchronous and event-driven APIs, all of this from your CI pipeline!","Laurent Broudoux","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"29","Testcontainers: needed, simple, powerful","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=39140","39140","https://devoxx.be/talk/?id=39140","Spoiler alert: this is a ""from zero to hero"" session. Assuming you're familiar with programming (hopefully in Java), after this session you should be able to explain why Testcontainers are needed, simple and powerful 😉 The pyramids in Egypt were built in ancient times. We still admire them today, appreciating the craftsmanship and hard work of their builders. However, do we build houses from giant stone blocks today? Not likely, current times bring other needs and offer other technologies.Pyramids of testing were also built some time ago. We admire legacy projects with a rich set of tests, but do we create projects today the same way we did 10-15-20 years ago? If not, why do we still want to test them the same way?Maybe the shape of today’s projects' tests should no longer resemble a pyramid? Our needs are different, and the possibilities, thanks to the Testcontainers, have also advanced a lot.If you have a feeling that integration testing can bring a lot to your project, but somehow you haven’t had the chance to get acquainted with Testcontainers so far, or you’re afraid that it’s just “magic for top developers”, this lecture is for you.First, we'll see why integration tests are mandatory for any modern system and what benefits they give your team and your product.Next, we'll see why Testcontainers is a perfect tool for this job: we'll grasp some key concepts, debunk myths, to finish with more sophisticated scenarios and optimisation techniques.","Piotr Przybyl","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"30","Test-Driven Design Insights - 10 Hints You Were Missing","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=38411","38411","https://devoxx.be/talk/?id=38411","Testing is fundamental in software development. Quality gates demand high coverage levels, pull requests need sufficient tests, leading to teams spending considerable time writing and maintaining them. But are we using our tests to their full potential? 'If code is hard to test, the design can be improved'. Starting from this mantra, this deep-dive session unveils hints to simplify code, break-down complexity, and effectively use functional programming. We'll delve into topics like fixture creep, partial mocks, onion architecture, and pure functions, providing numerous best practices and practical tips for your testing. Be warned: This session may significantly disrupt your work routine and will likely change how you see testing. Attend at your own risk.","Victor Rentea","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"31","Testing Microservices - Join the Revolution","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=30503","30503","https://devoxx.be/talk/?id=30503","Testing strategies for modern software architectures are evolving. As we transition from monolithic structures to team-sized microservices with crisp APIs aligned to bounded contexts, we encounter more stable testing surfaces. This shift leads many high-performing teams to favor integration tests over fine-grained, brittle unit tests. These integration tests, which are closer to the functional requirements, prove more trustworthy and are more resilient to internal refactoring, though they may come with a higher cost. In a vivid and engaging style, this talk addresses the primary challenges of integration testing in the microservices era: cognitive overload, test isolation, and test execution speed. Join the testing revolution and discover how to enhance your team's testing efficiency and effectiveness.","Victor Rentea","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"32","Using OpenRewrite and JDT for transforming large applications","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=38412","38412","https://devoxx.be/talk/?id=38412","Does one of the projects you've got scheduled for your Java applications involve a lot of refactoring? In this session I will review two tools that can be used to refactor Java and some of the lessons learned from using them to facilitate big bang modernizations of applications with over 100 kLOC.As the average age of Java applications continues to rise, so does the popularity of frameworks like OpenRewrite that allow us to transform existing Java applications and refactor the sources consistently, without relying on hundreds or thousands of error-prone manual changes or requiring a deep understanding of what the code does. OpenRewrite and JDT are two reengineering tools with a significant user base but these tools come with a high learning curve. Not only is there the formality of the Java terminology that the developer needs to (re)master but both tools have their own APIs that map to the Java Language Specification in their own specific way. We will review the lessons learned from the experience of using both of these tools to modernize applications by performing a semi-automated migration of the frameworks they depend on, so that attendees can gain some insight to help make a choice based on their needs in future projects.","Ben Wilson","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"33","Your tests also need some architecting","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=2914","2914","https://devoxx.be/talk/?id=2914","Have you ever found yourself grappling with a hard-to-maintain or brittle test code base?Are your tests providing you with the confidence to refactor freely and safely?Have you encountered confusion when faced with different testing styles or approaches in a project?Should I write an integration test, unit tests, acceptance tests or a mixture?How do you manage test fixtures?The world of testing can be overwhelming.Maintaining a robust and efficient test suite is paramount for the evolution of an application.Tests play a pivotal role in safeguarding our codebases.Yet, all too often, test codebases become a chaotic amalgamation of ideas and approaches, jeopardizing their true purpose.A test suite that is difficult to work with can significantly hamper the productivity and velocity of both the development team and the productWhen laying down the architecture of an application, the testing aspect is often given insufficient attention.This can lead to fragmented and poorly designed test suites that fail to fulfill their intended purpose.It's high time that we prioritize the testing aspect and treat it as a vital component of our application's architecture.In this talk, we will explore the reasons and motivations behind testing, allowing us to effectively address the common pitfalls encountered in test codebases. By understanding the core purposes of testing, we can implement strategies to create maintainable and efficient test suites, ensuring the success and growth of our software projects.","Jonas Geiregat","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"1","10 Incredible Things you can do with Micronaut & GraalVM","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=36653","36653","https://devoxx.be/talk/?id=36653","In this session Micronaut creator and Oracle architect Graeme Rocher will demonstrate 10 amazing things you can do with the Micronaut framework. Using live coding demonstrations Graeme will showcase hidden gems if the framework that can elevate productivity to the next level. From taking advantage of roundtrip OpenAPI generation to leveraging Testcontainers for testing, the framework is filled with productivity boosters that enhance the developer experience. Attendees will learn tips and tricks not found anywhere else that will help get the most out of developing Micronaut applications compatible with the GraalVM Native Image.","Graeme Rocher","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"2","A Glance At The Java Performance Toolbox","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=35404","35404","https://devoxx.be/talk/?id=35404","What's the first step to improving performance?Is it tuning the garbage collector? Writing clean(er) code?No, the first step is understanding what's going on in your application!Performance tuning starts with analysis, and JDK tools can help you gain insights on classes and threads and can perform live GC analysis or heap dump postprocessing: jcmd, jconsole, jstat, jmap and jfr.We'll examine the functional visibility areas essential to Java and how these tools provide that information. Moreover, will discuss options on how to integrate information gathered from these tools with widespread monitoring systems like Prometheus.After this talk, you will be ready to understand what your application spends time on and why so you can start improving its performance with complete information.","Ana-Maria Mihalceanu","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"3","Algebraic Data Types + Pattern Matching = Elegant and readable Java code","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=35706","35706","https://devoxx.be/talk/?id=35706","A talk that starts with a problem and ends up with an elegant implementation using Java's records, sealed types and pattern matching. It's all live coding!Project Amber is bringing lot of exciting features to Java. Records, sealed types and many pattern matching features are few important ones. Sealed types and records are the mechanisms to create sum- and product-types respectively. These are two important forms of ADT (Algebraic Data Types). Using ADT along with pattern-matching, we can create APIs that are hard to misuse and create programs that are easier to read.All in all, in the talk we start with a problem statement and a list of requirements and then we create an implementation step-by-step by introducing requirements one by one. While we do that we make use of records, sealed types and pattern matching in Java to create elegant solution with highly readable code.","Balkrishna Rawool","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"4","Asynchronous Programming in Java: Options to Choose from","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=64003","64003","https://devoxx.be/talk/?id=64003","Java has had parallel and concurrent programming facilities from the start. In the recent years the business has needed as much, if not more, asynchronous capabilities, with webservices and microservices. In this session we will discuss the various options available, such as completable futures, reactive steams, and the newer virtual threads and discuss which options are better suited and why.","Venkat Subramaniam","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"5","Asynchronous Ruby on the JVM with Project Loom","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=6256","6256","https://devoxx.be/talk/?id=6256","","unknown","unknown"
"6","Beneath the Planet of the Collections","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=48553","48553","https://devoxx.be/talk/?id=48553","Beneath the Planet of the CollectionsIn the last 25 years, the classes of the Java Collections Framework have become arguably the most used data structures on the planet, part of everyday life for millions of developers. So there’s a wealth of experience in how best to use them and in the pitfalls to avoid. And how well has the design has held up? How have collections changed with the changing priorities of the platform, and how should they change in the future? Things we'll consider:– The need for concurrent programming is driving Java towards a more functional style, but collections were designed around in-place mutation. Should immutability now be added? We’ll argue this question back and forth, with examples from other frameworks to illustrate the tradeoffs;– Anything as complex and long-lived as the collections framework is bound to attract controversies; we’ll explain some, and invite you to take sides;– We’ll take some examples of code using collections and, with your help, we’ll improve them – and maybe discover some guidelines for good practice as we go;– What about the next 25 years? We’ll look at some exciting ideas that might mean big changes in the way we program with collections.This session is for every Java developer who needs to use the collections framework – that's every Java developer. You'll leave with a deeper understanding of the design forces that shaped the framework, and with sharpened practical knowledge of how to get the very best from it.","Maurice Naftalin#Stuart Marks","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"7","Building and Deploying Java Client Desktop Applications With JDK 21 and Beyond","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=42855","42855","https://devoxx.be/talk/?id=42855","So you've decided you need to build a desktop app? Find out your next steps as we emphasize getting started in the right direction when choosing and using the Java platform UI toolkits. We present lots of techie details as well as content to help you choose an appropriate UI technology for your current and future business needs. Should you choose Java? Should you use Swing or JavaFX? Can you mix and match? What are each of them best for? How do you deploy the desktop app in your enterprise? We show how easy it is to use Swing and/or JavaFX, and run through as many of the fantastic capabilities as we can.","Kevin Rushforth","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"8","Building GraalVM Cloud Native Applications with Micronaut 4","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=36652","36652","https://devoxx.be/talk/?id=36652","With the recent release of Micronaut 4, the state of the art of building Micronaut applications has advanced significantly with new features and improvements for GraalVM, Java 17, Kotlin and more.This session is for developers looking to go beyond the basics with Micronaut, with a deep dive into the latest features in the newly released version 4 of the framework and demonstration how you can rapidly build Cloud Native applications that are GraalVM Native Image ready.Through live coding demonstrations of the framework, attendees will see first hand how to take advantage of new features like the compilation time Expression Language (EL) and improve overall productivity with integration with Testcontainers.","Graeme Rocher","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"9","Everything you need to know about GraalVM Native Image","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=32668","32668","https://devoxx.be/talk/?id=32668","In the past few years GraalVM got widely adopted in the Java ecosystem, and now it's hard to imagine starting a new project, especially for the cloud, without at least considering going native. However, taking a new technology to production requires research and preparation. What is the best way to build and deploy such native executables? Once deployed, how can I monitor them? Can I test them as I do with regular Java applications? What if startup is less important, how do I optimize for peak performance and latency? How do I use frameworks and libraries?This deep dive will cover all these topics and include examples for each. We'll also reserve plenty of time for questions – bring them all!","Alina Yurenko#Fabio Niephaus","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"10","Java 21","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=67953","67953","https://devoxx.be/talk/?id=67953","Modern application development is unrecognisable without Java. For more than 28 years, Java has empowered developers to create the next generation of rich, scalable, and secure applications. In this keynote, Brian Goetz (Java Language Architect, Oracle) offers insight and updates from the recent Java 21 release as well as covering how Oracle’s ongoing Java technology leadership and community stewardship are driving the developer ecosystem forward.","Brian Goetz","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"11","Java 21","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=67954","67954","https://devoxx.be/talk/?id=67954","Java 21 is an explosive release! The fuse was lit by projects Loom and Amber and 21 blows it up by finalizing virtual threads and all basic building blocks of pattern matching, thus bringing simple scalability to the platform and modern constructs to the language.But it doesn't stop there: better APIs, better garbage collection, better tooling - particularly when you're coming from 17, the improvements will be ubiquitous.And beyond all that, Java 21 is fizzling with future:There are previews on string templatesa simplified `main`, pattern matching refinements improved concurrency with virtual threadsNot least, many vendors offer long-term support for their JDK 21 builds, so if you're on 17 or 11 (or 8?), this is the next version to upgrade to.In this talk, we'll go over all that, so you can hit the ground running when updating to Java 21Disclaimer: It will be a blast! 💥","Nicolai Parlog","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"12","JavaFX Notebook","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=42856","42856","https://devoxx.be/talk/?id=42856","JavaFX Notebook combines the power of Java and JavaFX with the ease of use of JShell into a rich notebook-style application. This technology demonstration will showcase some of the innovations we are working on to make it easy to get started with JavaFX, allowing you to enter and execute your code instantly and interactively to visualize your data immediately.JavaFX enables developing application with lots of rich content, but even a simple HelloWorld app has a fair bit of ceremony. Visualizing data with JavaFX Charts is powerful, but has even more boilerplate. With JavaFX Notebook you will learn how to code interactively in JavaFX without initially having to learn the more difficult concepts, and how to easily visualize your data using built-in JavaFX charts.","Kevin Rushforth","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"13","Java Language update","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=67952","67952","https://devoxx.be/talk/?id=67952","TBA","Brian Goetz","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"14","Know your Java?","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=61501","61501","https://devoxx.be/talk/?id=61501","Really? You may wonder. This is 2023 and do we all not know Java already really well. Most of us do and yet there are so many things we tend to not realize until those things bite us in the back. This is not an introductory session on Java but one in which we will take existing code, discuss its behavior, look into surprises it holds. These are scenarios that either the speaker has stubbed his toes on or things he has been other developers stub their toes, from practical every day realistic code. We will take a number of working examples, ask you to identify the behavior, then run the code to see what it really does, and discuss the underlying concepts or the lessons we need to carry forward to avoid falling into traps or developing code that may cause issues in the future.","Venkat Subramaniam","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"15","Meet the Java Experts AMA","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=9801","9801","https://devoxx.be/talk/?id=9801","Java 21 has now arrived. This release builds on the continuous innovation momentum since Java 10. It introduces advancements in Project Amber, Project Loom, Project Panama and many more areas. In this staple session at Devoxx Belgium, connect with Java luminaries from Oracle and have your Java questions addressed.","Viktor Klang#Brian Goetz#Sharat Chander#Alan Bateman#Stuart Marks","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"16","Project Leyden","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=67951","67951","https://devoxx.be/talk/?id=67951","The primary goal of this Project is to improve the startup time, time to peak performance, and footprint of Java programs.An updated abstract will follow soon.","Brian Goetz","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"17","Project Loom: Modern Scalable Concurrency for the Java Platform","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=12201","12201","https://devoxx.be/talk/?id=12201","Concurrent applications, those serving multiple independent application actions simultaneously, are the bread and butter of Java server-side programming.  Project Loom was created to explore, incubate and deliver Java VM features and APIs built on top of them for the purpose of supporting easy-to-use, high-throughput lightweight concurrency on the Java platform. For Java 21, Project Loom has reinstated the thread as an efficient unit of concurrency by adding a lightweight implementation of threads, called Virtual Threads, to the Java platform. Also in Java 21, Project Loom has introduced a preview API for Structured Concurrency, an approach to concurrent programming that preserves the natural relationship between tasks and subtasks, and leads to more readable, maintainable, and reliable concurrent code.This talk will present how Java has abstracted its existing thread construct to provide an alternative user-mode implementation of threads and also introduce the API for structured concurrency to treat multiple tasks running in different threads as a single unit of work.","Alan Bateman","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"18","Sequenced Collections","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=47023","47023","https://devoxx.be/talk/?id=47023","The Java Collections Framework has historically lacked a collection type that represents a sequence of elements with a defined ordering, along with uniform operations that apply across such collections. These gaps have been a continual source of problems and complaints. These deficiencies have been resolved with the introduction of Sequenced Collections in JDK 21.Sequenced Collections (JEP 431) is the first new abstraction to be added to Collections since the introduction of Streams in JDK 8. Although the concept of encounter order has always been present in Collections, it has never had an explicit interface type in the API, and thus there has never been a place to define a common set of operations that apply to ordered collections. New operations include addition, retrieval, and removal of elements at either end of the collection, and the ability to view, iterate, and stream elements in reverse order.Another significant feature is the rehabilitation of LinkedHashSet and its sibling LinkedHashMap. LinkedHashSet is like an ordered Set or a List with unique elements. However, the operations on LinkedHashSet are glaringly deficient. It is a concrete class with no corresponding interface, conflicting with the idiom of programming to the interface. Sequenced Collections solves all of these problems.Attendees will learn about the new enhancements to the Collections Framework and how they can improve and streamline their code using the new Sequenced Collections APIs.","Stuart Marks","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"19","SIMD Parallel Programming with the Vector API","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=50770","50770","https://devoxx.be/talk/?id=50770","The first version of the Vector API was published as an incubator feature in the JDK 16. We now have the 6th incubator version in the JDK 21, which is stable enough to take a look at it, and see how we can use it. The Vector API can tremendously speed up your in-memory computations by using the SIMD (Single Instruction Multiple Data) capabilities of the cores of your CPU. The SIMD architecture is not a new concept, as it was already used in parallel computers in the 80s. This session explains the differences between parallel streams and parallel computing, and how SIMD computations are working internaly on simple examples. It then shows the patterns of code that the Vector API is giving along with their performances, and how you can use them to improve your in-memory data processing computations. More advanced techniques are also presented, to go beyond the basic examples. ","José Paumard","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"20","Static Kotlin Bug Hunting","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=10628","10628","https://devoxx.be/talk/?id=10628","You've probably heard about Static Code Analysis tools provided by SonarSource, but have you ever thought about what's under the hood of these analyzers?In this short presentation, I will try to explain a little bit about what I do for my job every day. We will implement a simple static analysis rule for Kotlin, learn the constraints, debug, and discover how various language features can influence the results.This talk will be useful if you want to understand some basic static analysis concepts or even implement some rules by yourself. This will also be useful if you want to learn better about the limitations of static analysis, and how to deal with the reported issues.","Margarita Nedzelska","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"21","Taming performance issues into the wild: a practical guide to JVM profiling","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=4455","4455","https://devoxx.be/talk/?id=4455","The session will start with a quick introduction to the theory of profiling discussing the motivations, explaining the different types of profiling and visualization format while listing the tools available for this purpose. This also includes some tooling for reliably emulating the load generation and validating the improvements.Then we will guide the attendees through the profiling tools that we want to use throughout the session:Java VisualVM: https://visualvm.github.io/download.htmlAsync-profiler: https://github.com/jvm-profiling-tools/async-profilerJDK Mission Control: https://www.oracle.com/java/technologies/jdk-mission-control.htmlJMH: https://github.com/openjdk/jmhHyperfoil: https://hyperfoil.io/ (for load generation)Then we will put these tools at work in a practical real-world scenario. We will provide a sample Quarkus-based Java webapp, using a simple but realistic technology stack, having different performance issues involving excessive memory allocation, CPU consumption, slow blocking I/O, locks contention and cache misses. We will demonstrate how to use the before mentioned profiling tools to discover, investigate, fix and verify these issues.","Francesco Nigro#Mario Fusco","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"22","Teaching old Streams new tricks","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=45277","45277","https://devoxx.be/talk/?id=45277","Have you ever wanted to perform an operation on a java.util.stream.Stream only to find that the existing set of operations didn't provide what you needed—forcing you to break out early from the Stream and perform the logic outside of it?As a matter of fact, java.util.stream was the first JDK API designed with lambdas in mind and was initially released in JDK 1.8, and ever since then it has allowed Java developers to ergonomically manipulate potentially unbounded streams of data.While the Streams API offers a rich set of operations out-of-the-box, it was always envisioned to offer the capability for user-defined intermediate operations, yet at that time the right way to expose that hadn't been discovered.Until now.In this session we'll demonstrate Gatherers, a potential future API to create and reuse intermediate operations for java.util.stream.Stream, enabling you to perform custom transformations as natural steps in your day-to-day stream processing.Together, let us teach our old streams some new tricks!","Viktor Klang","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"23","The Fast and the Sustainable: Unleash the Power of Sustainable IT & High-Performance Green Code","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=31416","31416","https://devoxx.be/talk/?id=31416","Do you want to improve the performance of your code while reducing its carbon footprint? Do you want to design your application considering emissions?Join us on a hands-on ride to learn some tips & tricks that will improve your architecture and code toward more sustainable applications. In this talk, we'll discover the importance of carbon awareness and green IT. Brace yourself as we unveil a wide-variety of carbon-aware solutions, ranging from high-level strategies to practical to hands-on examples of writing high-performant green code.Whether you're a performance enthusiast or a green advocate, this talk will help you develop the skills to make IT greener and write code that's both performant and sustainable.","Marc Cortada Bertomeu#Alexandru-Madalin Ghenea","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"24","The future of Java is you","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=9802","9802","https://devoxx.be/talk/?id=9802","For more than 28 years, Java has empowered developers to create the next generation of rich, scalable, and secure applications. It’s shaped the world we live in by offering new ways to address the ever-evolving technology landscape. But it's not just the technology that's kept Java so vibrant. That innovation is only possible because of you. In this panel session, meet some of the most recognized names in the Java community to learn how the developer ecosystem plays an important role in ensuring Java will remain relevant for the next 28 years and beyond.","Tom Cools#Sharat Chander#Bert Jan Schrijver","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"25","The Java Pub Quiz","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=39115","39115","https://devoxx.be/talk/?id=39115","Oh yes, the one-and-only Java Pub Quiz is back! Test your knowledge about the programming language we all love: Java! With fun and interesting questions presented in a fast-paced pub quiz style that covers a wide range of Java-related subjects. Bring a friend or just join up. We've got beer for everyone and prizes for the winning team. It will be great fun! Be there or be square. Maximum number of participants: 100 people, first-come, first-served. We'll make teams on the spot.","Ramon Wieleman#Uladzislau Ulasovich#James Daly","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
"26","The JVM vs. WebAssembly: An In-Depth Comparative Analysis","https://devoxx.be/2023-schedule/talks-by-tracks/talk/?id=45283","45283","https://devoxx.be/talk/?id=45283","This session contrasts, in extreme detail, the Java Virtual Machine (JVM) and WebAssembly (Wasm).Intent & Bytecode Adaptations: We discuss the intent behind the JVM and Wasm. The JVM was designed for Java, but later expanded to other languages. Conversely, Wasm was designed for multiple languages from the start. We'll analyze how these intentions influenced adaptations across different languages.Bytecode, Implementation, Control Flow: Nuanced technical details of each platform's structure will be explored. E.g., Though the JVM is a stack-based VM, Wasm uses a structured stack machine model. We'll consider the implications of both, as well as many other technical aspects of each technology.Standardization Processes: The JVM’s specification is managed by Oracle, with Java Community Process input. Wasm is a W3C open standard. We'll examine stakeholders and incentives driving these systems' evolution.Future of WebAssembly: We'll discuss upcoming Wasm proposals, including the Component Model and Garbage Collection, and the development of new runtimes, extending Wasm’s reach far beyond the browser.JVM and Universal Compilation: We'll tackle the common assertion that Wasm is ""just the JVM again"" and explore why the JVM didn't become a widely-accepted universal compilation target and how Wasm has learned from these challenges.Our goal is to enhance understanding of the JVM and Wasm, enabling informed decisions and clearer perspectives on these technologies' futures.","Shivansh Vij","2022-08-04T10:30:00+00:00#2022-08-04T11:00:00+00:00"
